contract_id,content_id,studio,royalty_rate,rate_per_play,territory,start_date,end_date,tier_threshold,tier_rate,minimum_guarantees,contract_text
C0593,Show_213,StellarSound,0.1619,0.0469,"UK,AU,DE,BR",2023-12-17,2025-05-10,150000,0.0399,10334.72,"DIGITAL LICENSE ROYALTY AGREEMENT: C0593
Title: Show_213 | Studio: StellarSound
Authorized Territories: UK, AU, DE, BR
Term: 2023-12-17 to 2025-05-10
Rate: $0.0469 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0399.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0594,Show_121,GridMedia,0.151,0.0112,"IN,DE,CA",2023-08-03,2024-11-25,50000,0.0095,7503.05,"DIGITAL LICENSE ROYALTY AGREEMENT: C0594
Title: Show_121 | Studio: GridMedia
Authorized Territories: IN, DE, CA
Term: 2023-08-03 to 2024-11-25
Rate: $0.0112 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0095.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0595,Show_019,NeonFilms,0.1781,0.027,"BR,US,CA,AU,JP",2024-11-06,2027-02-24,50000,0.0229,4249.04,"DIGITAL LICENSE ROYALTY AGREEMENT: C0595
Title: Show_019 | Studio: NeonFilms
Authorized Territories: BR, US, CA, AU, JP
Term: 2024-11-06 to 2027-02-24
Rate: $0.027 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0229.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0596,Show_163,Apex Studios,0.1393,0.0288,"US,CA,BR,FR",2024-09-08,2026-03-02,100000,0.0245,3473.83,"DIGITAL LICENSE ROYALTY AGREEMENT: C0596
Title: Show_163 | Studio: Apex Studios
Authorized Territories: US, CA, BR, FR
Term: 2024-09-08 to 2026-03-02
Rate: $0.0288 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0245.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0597,Show_051,NovaPic,0.1388,0.018,"DE,JP,UK",2023-06-14,2025-10-01,100000,0.0153,3158.33,"DIGITAL LICENSE ROYALTY AGREEMENT: C0597
Title: Show_051 | Studio: NovaPic
Authorized Territories: DE, JP, UK
Term: 2023-06-14 to 2025-10-01
Rate: $0.018 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0153.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0598,Movie_076,StellarSound,0.1581,0.0345,"US,IN",2023-07-16,2025-04-06,200000,0.0293,15330.3,"DIGITAL LICENSE ROYALTY AGREEMENT: C0598
Title: Movie_076 | Studio: StellarSound
Authorized Territories: US, IN
Term: 2023-07-16 to 2025-04-06
Rate: $0.0345 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0293.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0599,Movie_103,GridMedia,0.0972,0.0402,"IN,AU",2024-01-11,2026-10-27,50000,0.0342,24405.55,"DIGITAL LICENSE ROYALTY AGREEMENT: C0599
Title: Movie_103 | Studio: GridMedia
Authorized Territories: IN, AU
Term: 2024-01-11 to 2026-10-27
Rate: $0.0402 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0342.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0600,Show_077,NeonFilms,0.1389,0.0276,"BR,FR,CA,DE",2023-08-22,2025-09-10,50000,0.0235,6569.09,"DIGITAL LICENSE ROYALTY AGREEMENT: C0600
Title: Show_077 | Studio: NeonFilms
Authorized Territories: BR, FR, CA, DE
Term: 2023-08-22 to 2025-09-10
Rate: $0.0276 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0235.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0601,Music_058,Apex Studios,0.0913,0.0494,"AU,JP,FR",2023-10-23,2026-03-11,50000,0.042,12982.79,"DIGITAL LICENSE ROYALTY AGREEMENT: C0601
Title: Music_058 | Studio: Apex Studios
Authorized Territories: AU, JP, FR
Term: 2023-10-23 to 2026-03-11
Rate: $0.0494 per play. 
Tiering: After 50000 plays, rate adjustments to $0.042.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0602,Movie_010,NovaPic,0.1522,0.0133,"AU,DE,JP,IN",2023-08-20,2026-01-06,150000,0.0113,5103.76,"DIGITAL LICENSE ROYALTY AGREEMENT: C0602
Title: Movie_010 | Studio: NovaPic
Authorized Territories: AU, DE, JP, IN
Term: 2023-08-20 to 2026-01-06
Rate: $0.0133 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0113.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0603,Movie_075,StellarSound,0.1207,0.0494,"AU,JP",2023-07-03,2024-06-27,150000,0.042,6747.66,"DIGITAL LICENSE ROYALTY AGREEMENT: C0603
Title: Movie_075 | Studio: StellarSound
Authorized Territories: AU, JP
Term: 2023-07-03 to 2024-06-27
Rate: $0.0494 per play. 
Tiering: After 150000 plays, rate adjustments to $0.042.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0604,Music_152,GridMedia,0.1799,0.0297,"CA,UK",2024-02-09,2026-01-29,50000,0.0252,11418.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0604
Title: Music_152 | Studio: GridMedia
Authorized Territories: CA, UK
Term: 2024-02-09 to 2026-01-29
Rate: $0.0297 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0252.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0605,Movie_469,NeonFilms,0.1495,0.0491,"JP,IN,DE",2024-02-18,2025-05-13,75000,0.0417,3955.98,"DIGITAL LICENSE ROYALTY AGREEMENT: C0605
Title: Movie_469 | Studio: NeonFilms
Authorized Territories: JP, IN, DE
Term: 2024-02-18 to 2025-05-13
Rate: $0.0491 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0417.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0606,Movie_308,Apex Studios,0.1033,0.027,"BR,JP,IN,AU",2024-09-09,2026-08-30,150000,0.0229,8766.66,"DIGITAL LICENSE ROYALTY AGREEMENT: C0606
Title: Movie_308 | Studio: Apex Studios
Authorized Territories: BR, JP, IN, AU
Term: 2024-09-09 to 2026-08-30
Rate: $0.027 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0229.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0607,Movie_135,NovaPic,0.1788,0.0305,"CA,DE",2024-05-16,2026-08-04,75000,0.0259,19779.99,"DIGITAL LICENSE ROYALTY AGREEMENT: C0607
Title: Movie_135 | Studio: NovaPic
Authorized Territories: CA, DE
Term: 2024-05-16 to 2026-08-04
Rate: $0.0305 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0259.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0608,Music_060,StellarSound,0.1031,0.0477,"CA,AU",2024-11-25,2025-11-20,50000,0.0405,4741.08,"DIGITAL LICENSE ROYALTY AGREEMENT: C0608
Title: Music_060 | Studio: StellarSound
Authorized Territories: CA, AU
Term: 2024-11-25 to 2025-11-20
Rate: $0.0477 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0405.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0609,Music_085,GridMedia,0.1772,0.0253,"CA,AU",2024-04-22,2025-10-14,100000,0.0215,5936.57,"DIGITAL LICENSE ROYALTY AGREEMENT: C0609
Title: Music_085 | Studio: GridMedia
Authorized Territories: CA, AU
Term: 2024-04-22 to 2025-10-14
Rate: $0.0253 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0215.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0610,Movie_245,NeonFilms,0.1094,0.0299,"FR,US,BR,AU",2024-03-16,2025-06-09,200000,0.0254,8387.47,"DIGITAL LICENSE ROYALTY AGREEMENT: C0610
Title: Movie_245 | Studio: NeonFilms
Authorized Territories: FR, US, BR, AU
Term: 2024-03-16 to 2025-06-09
Rate: $0.0299 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0254.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0611,Show_142,Apex Studios,0.1184,0.0226,"US,UK",2024-07-24,2027-04-10,150000,0.0192,12457.51,"DIGITAL LICENSE ROYALTY AGREEMENT: C0611
Title: Show_142 | Studio: Apex Studios
Authorized Territories: US, UK
Term: 2024-07-24 to 2027-04-10
Rate: $0.0226 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0192.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0612,Movie_210,NovaPic,0.166,0.0221,"DE,BR,IN",2023-04-23,2025-10-09,75000,0.0188,13558.29,"DIGITAL LICENSE ROYALTY AGREEMENT: C0612
Title: Movie_210 | Studio: NovaPic
Authorized Territories: DE, BR, IN
Term: 2023-04-23 to 2025-10-09
Rate: $0.0221 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0188.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0613,Movie_268,StellarSound,0.1475,0.0364,"FR,UK,DE,US,IN",2023-09-27,2025-12-15,200000,0.0309,15374.73,"DIGITAL LICENSE ROYALTY AGREEMENT: C0613
Title: Movie_268 | Studio: StellarSound
Authorized Territories: FR, UK, DE, US, IN
Term: 2023-09-27 to 2025-12-15
Rate: $0.0364 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0309.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0614,Music_071,GridMedia,0.1391,0.0251,"JP,US,AU,DE",2023-02-16,2024-06-10,100000,0.0213,19745.59,"DIGITAL LICENSE ROYALTY AGREEMENT: C0614
Title: Music_071 | Studio: GridMedia
Authorized Territories: JP, US, AU, DE
Term: 2023-02-16 to 2024-06-10
Rate: $0.0251 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0213.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0615,Show_036,NeonFilms,0.1637,0.024,"BR,CA,IN,UK",2024-01-01,2026-01-20,200000,0.0204,3105.25,"DIGITAL LICENSE ROYALTY AGREEMENT: C0615
Title: Show_036 | Studio: NeonFilms
Authorized Territories: BR, CA, IN, UK
Term: 2024-01-01 to 2026-01-20
Rate: $0.024 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0204.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0616,Show_079,Apex Studios,0.1151,0.0364,"CA,FR,BR,UK",2023-04-28,2025-02-16,75000,0.0309,7779.0,"DIGITAL LICENSE ROYALTY AGREEMENT: C0616
Title: Show_079 | Studio: Apex Studios
Authorized Territories: CA, FR, BR, UK
Term: 2023-04-28 to 2025-02-16
Rate: $0.0364 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0309.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0617,Music_046,NovaPic,0.097,0.0315,"FR,BR,UK,US,IN",2024-08-25,2025-08-20,50000,0.0268,12870.46,"DIGITAL LICENSE ROYALTY AGREEMENT: C0617
Title: Music_046 | Studio: NovaPic
Authorized Territories: FR, BR, UK, US, IN
Term: 2024-08-25 to 2025-08-20
Rate: $0.0315 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0268.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0618,Music_169,StellarSound,0.1786,0.0251,"AU,CA",2024-12-08,2027-08-25,150000,0.0213,9754.48,"DIGITAL LICENSE ROYALTY AGREEMENT: C0618
Title: Music_169 | Studio: StellarSound
Authorized Territories: AU, CA
Term: 2024-12-08 to 2027-08-25
Rate: $0.0251 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0213.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0619,Movie_084,GridMedia,0.1006,0.0299,"JP,BR,CA,IN",2024-10-12,2025-12-06,100000,0.0254,6249.11,"DIGITAL LICENSE ROYALTY AGREEMENT: C0619
Title: Movie_084 | Studio: GridMedia
Authorized Territories: JP, BR, CA, IN
Term: 2024-10-12 to 2025-12-06
Rate: $0.0299 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0254.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0620,Movie_041,NeonFilms,0.164,0.0314,"BR,IN,DE,JP",2023-04-05,2026-01-19,100000,0.0267,8465.99,"DIGITAL LICENSE ROYALTY AGREEMENT: C0620
Title: Movie_041 | Studio: NeonFilms
Authorized Territories: BR, IN, DE, JP
Term: 2023-04-05 to 2026-01-19
Rate: $0.0314 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0267.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0621,Show_109,Apex Studios,0.1644,0.0138,"BR,IN,UK,US,FR",2024-05-31,2026-02-20,100000,0.0117,8650.71,"DIGITAL LICENSE ROYALTY AGREEMENT: C0621
Title: Show_109 | Studio: Apex Studios
Authorized Territories: BR, IN, UK, US, FR
Term: 2024-05-31 to 2026-02-20
Rate: $0.0138 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0117.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0622,Show_093,NovaPic,0.1233,0.0316,"FR,AU,JP,DE",2023-07-04,2024-06-28,75000,0.0269,11822.07,"DIGITAL LICENSE ROYALTY AGREEMENT: C0622
Title: Show_093 | Studio: NovaPic
Authorized Territories: FR, AU, JP, DE
Term: 2023-07-04 to 2024-06-28
Rate: $0.0316 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0269.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0623,Music_054,StellarSound,0.1428,0.0306,"AU,DE,JP",2024-06-29,2027-01-15,75000,0.026,15478.97,"DIGITAL LICENSE ROYALTY AGREEMENT: C0623
Title: Music_054 | Studio: StellarSound
Authorized Territories: AU, DE, JP
Term: 2024-06-29 to 2027-01-15
Rate: $0.0306 per play. 
Tiering: After 75000 plays, rate adjustments to $0.026.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0624,Show_084,GridMedia,0.1653,0.0463,"FR,IN",2024-01-09,2026-02-27,200000,0.0394,18848.84,"DIGITAL LICENSE ROYALTY AGREEMENT: C0624
Title: Show_084 | Studio: GridMedia
Authorized Territories: FR, IN
Term: 2024-01-09 to 2026-02-27
Rate: $0.0463 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0394.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0625,Movie_123,NeonFilms,0.0948,0.016,"JP,CA,FR,AU,IN",2023-10-01,2025-06-22,100000,0.0136,21492.74,"DIGITAL LICENSE ROYALTY AGREEMENT: C0625
Title: Movie_123 | Studio: NeonFilms
Authorized Territories: JP, CA, FR, AU, IN
Term: 2023-10-01 to 2025-06-22
Rate: $0.016 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0136.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0626,Movie_414,Apex Studios,0.1446,0.0203,"CA,UK,FR",2023-01-29,2024-08-21,200000,0.0173,7812.92,"DIGITAL LICENSE ROYALTY AGREEMENT: C0626
Title: Movie_414 | Studio: Apex Studios
Authorized Territories: CA, UK, FR
Term: 2023-01-29 to 2024-08-21
Rate: $0.0203 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0173.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0627,Movie_241,NovaPic,0.1597,0.0224,"BR,US,CA,FR,UK",2023-05-20,2024-05-14,150000,0.019,15096.06,"DIGITAL LICENSE ROYALTY AGREEMENT: C0627
Title: Movie_241 | Studio: NovaPic
Authorized Territories: BR, US, CA, FR, UK
Term: 2023-05-20 to 2024-05-14
Rate: $0.0224 per play. 
Tiering: After 150000 plays, rate adjustments to $0.019.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0628,Show_224,StellarSound,0.1058,0.0421,"AU,US",2023-02-26,2024-04-21,200000,0.0358,6459.67,"DIGITAL LICENSE ROYALTY AGREEMENT: C0628
Title: Show_224 | Studio: StellarSound
Authorized Territories: AU, US
Term: 2023-02-26 to 2024-04-21
Rate: $0.0421 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0358.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0629,Show_110,GridMedia,0.1114,0.0219,"JP,CA,IN,FR,AU",2023-08-30,2024-11-22,50000,0.0186,22762.93,"DIGITAL LICENSE ROYALTY AGREEMENT: C0629
Title: Show_110 | Studio: GridMedia
Authorized Territories: JP, CA, IN, FR, AU
Term: 2023-08-30 to 2024-11-22
Rate: $0.0219 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0186.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0630,Show_267,NeonFilms,0.1371,0.03,"AU,CA,FR,DE",2023-05-06,2026-04-20,50000,0.0255,14244.05,"DIGITAL LICENSE ROYALTY AGREEMENT: C0630
Title: Show_267 | Studio: NeonFilms
Authorized Territories: AU, CA, FR, DE
Term: 2023-05-06 to 2026-04-20
Rate: $0.03 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0255.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0631,Movie_191,Apex Studios,0.1607,0.0232,"BR,IN,CA",2023-04-20,2024-09-11,200000,0.0197,19087.82,"DIGITAL LICENSE ROYALTY AGREEMENT: C0631
Title: Movie_191 | Studio: Apex Studios
Authorized Territories: BR, IN, CA
Term: 2023-04-20 to 2024-09-11
Rate: $0.0232 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0197.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0632,Movie_083,NovaPic,0.1014,0.021,"AU,JP",2024-12-17,2026-03-12,150000,0.0179,8221.88,"DIGITAL LICENSE ROYALTY AGREEMENT: C0632
Title: Movie_083 | Studio: NovaPic
Authorized Territories: AU, JP
Term: 2024-12-17 to 2026-03-12
Rate: $0.021 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0179.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0633,Show_021,StellarSound,0.1116,0.027,"JP,AU,FR",2024-01-12,2025-10-03,75000,0.0229,24174.6,"DIGITAL LICENSE ROYALTY AGREEMENT: C0633
Title: Show_021 | Studio: StellarSound
Authorized Territories: JP, AU, FR
Term: 2024-01-12 to 2025-10-03
Rate: $0.027 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0229.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0634,Music_077,GridMedia,0.0821,0.0487,"IN,DE",2024-07-19,2026-07-09,200000,0.0414,3283.21,"DIGITAL LICENSE ROYALTY AGREEMENT: C0634
Title: Music_077 | Studio: GridMedia
Authorized Territories: IN, DE
Term: 2024-07-19 to 2026-07-09
Rate: $0.0487 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0414.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0635,Music_006,NeonFilms,0.1109,0.0483,"FR,IN",2024-03-29,2026-03-19,100000,0.0411,22821.03,"DIGITAL LICENSE ROYALTY AGREEMENT: C0635
Title: Music_006 | Studio: NeonFilms
Authorized Territories: FR, IN
Term: 2024-03-29 to 2026-03-19
Rate: $0.0483 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0411.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0636,Show_284,Apex Studios,0.0808,0.0484,"DE,IN,BR",2023-06-14,2025-08-02,100000,0.0411,9269.98,"DIGITAL LICENSE ROYALTY AGREEMENT: C0636
Title: Show_284 | Studio: Apex Studios
Authorized Territories: DE, IN, BR
Term: 2023-06-14 to 2025-08-02
Rate: $0.0484 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0411.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0637,Show_015,NovaPic,0.1431,0.0452,"CA,AU,IN,JP",2024-02-27,2025-12-18,150000,0.0384,20259.64,"DIGITAL LICENSE ROYALTY AGREEMENT: C0637
Title: Show_015 | Studio: NovaPic
Authorized Territories: CA, AU, IN, JP
Term: 2024-02-27 to 2025-12-18
Rate: $0.0452 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0384.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
